drug,file,lab,comment
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4163014.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4163544.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4164335.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4164904.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4167185.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4167566.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4171216.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4180242.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4181852.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4183979.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4198465.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4199230.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4199453.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0041XXXXX\PMC4199455.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4201956.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4204112.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4209961.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4212003.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4216756.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4227948.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4230443.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4231288.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4232954.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4233161.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4237309.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4238912.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4241122.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4250383.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4254020.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4258002.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4259802.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4262532.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4266531.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4267990.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4268041.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4268177.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4269216.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4269608.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4270821.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4273500.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4273574.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4286181.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0042XXXXX\PMC4293704.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4302750.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4303244.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4308987.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4315180.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4315186.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4317336.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4323099.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4324620.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4326070.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4329269.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4332850.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4334112.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4335075.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4335722.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4336634.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4343309.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4344896.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4351164.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4352105.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4352110.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4360984.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4361034.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4365471.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4372498.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4374643.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4375787.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4375958.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4382013.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4382418.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4383176.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4384653.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4385501.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4390059.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4390476.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4393337.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4395527.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0043XXXXX\PMC4398589.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4408922.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4414398.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4414687.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4418174.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4418191.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4425290.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4428661.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4428956.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4430390.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4438266.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4439929.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4441524.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4441579.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4451226.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4457605.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4458382.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4459781.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4464897.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4465575.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4469616.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4470501.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4470752.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4475451.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4478089.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4484796.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4486258.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4490975.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4494657.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0044XXXXX\PMC4499863.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4500673.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4503537.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4507566.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4508207.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4508238.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4509637.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4514521.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4521213.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4522154.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4522918.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4523065.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4523417.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4524353.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4524781.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4528641.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4530061.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4530103.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4533826.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4533916.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4540184.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4542053.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4543408.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4548715.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4548981.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4550547.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4554811.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4558256.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4559849.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4565518.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4567044.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4567514.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4568828.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4568999.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4574867.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4582775.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4583823.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4593396.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0045XXXXX\PMC4595041.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4600638.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4605388.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4609288.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4609627.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4613759.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4620033.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4620942.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4623568.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4623952.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4624323.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4626332.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4628861.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4629806.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4634570.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4634648.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4642438.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4643744.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4644481.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4666301.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4666837.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4667170.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4669219.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4670038.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4675348.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4675358.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4681409.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4682366.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4688109.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4688124.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4688186.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4694043.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4696544.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0046XXXXX\PMC4699680.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4703077.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4705552.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4706798.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4707122.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4710511.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4712070.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4712650.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4713289.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4715539.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4718883.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4724478.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4725324.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4727401.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4729193.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4731284.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4733610.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4752439.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4755814.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4758355.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4761499.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4767018.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4770902.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4775435.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4776644.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4777628.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4779061.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4780257.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4783244.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4792121.xml,1,multiple other mechanisms have been observed to be involved in doxorubicin cytotoxicity as well and these include the formation of top2aindependent dna adducts 18 inhibition of dna and rna synthesis and mitochondrial ros production triggering apoptosis 19
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4792756.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0047XXXXX\PMC4792762.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4808301.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4819120.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4821546.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4824186.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4826052.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4827869.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4829081.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4833210.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4834071.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4838906.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4840190.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4842084.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4846283.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4850831.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4855854.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4856587.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4858328.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4859211.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4860347.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4862883.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4865403.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4866512.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4868062.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4871279.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4873336.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4873340.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4873448.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4876035.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4877689.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4879968.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4880031.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4884132.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4885781.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4889337.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4894334.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4896646.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4899190.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0048XXXXX\PMC4899298.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4904230.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4907525.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4908958.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4909546.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4914470.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4919899.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4920474.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4920731.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4931959.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4947033.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4948672.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4956546.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4957695.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4957972.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4958591.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4961236.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4969002.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4970943.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4972450.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4972658.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4978778.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4979430.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4986600.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4992983.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4994894.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4997088.xml,0,none
doxorubicin,PMC004XXXXXX.xml\PMC0049XXXXX\PMC4998739.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4001868.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4002670.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4004036.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4006113.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4006344.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4011553.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4011972.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4029058.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4033691.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4035228.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4035390.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4039196.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4043309.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4044615.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4046634.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4047709.xml,1,cg tg \( myh6 cre esr1 \) 1jmk j jackson labs \) to generate tamoxifen inducible heart specific acsl1h knockout mice
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4057282.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4058990.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4059676.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4063276.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4063288.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4068124.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4073207.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4076531.xml,0,none
tamoxifen,PMC004XXXXXX.xml\PMC0040XXXXX\PMC4079008.xml,0,none
